ompss,size,1,100000,100000,1,bf,1603979784,1603979784,0.117076
ompss,size,1,200000,100000,1,bf,1603979788,1603979789,0.235356
ompss,size,1,400000,100000,1,bf,1603979796,1603979797,0.469618
ompss,block,1,400000,100000,1,bf,1603979804,1603979805,0.473235
ompss,block,1,400000,200000,1,bf,1603979812,1603979813,0.469821
ompss,block,1,400000,400000,1,bf,1603979820,1603979821,0.468602
ompss,threads,1,400000,100000,1,bf,1603979828,1603979829,0.472362
ompss,threads,1,400000,100000,2,bf,1603979843,1603979843,0.266746
ompss,threads,1,400000,100000,4,bf,1603979858,1603979858,0.233786
ompss,threads,1,400000,100000,8,bf,1603979874,1603979874,0.242396
ompss,scheduler,1,400000,100000,1,bf,1603979881,1603979882,0.472413
ompss,scheduler,1,400000,100000,1,wf,1603979889,1603979890,0.471004
ompss,size,2,100000,100000,1,bf,1603979893,1603979893,0.117608
ompss,size,2,200000,100000,1,bf,1603979897,1603979897,0.234837
ompss,size,2,400000,100000,1,bf,1603979905,1603979905,0.469073
ompss,block,2,400000,100000,1,bf,1603979913,1603979913,0.468741
ompss,block,2,400000,200000,1,bf,1603979921,1603979921,0.473302
ompss,block,2,400000,400000,1,bf,1603979929,1603979929,0.471318
ompss,threads,2,400000,100000,1,bf,1603979937,1603979937,0.471685
ompss,threads,2,400000,100000,2,bf,1603979952,1603979952,0.263116
ompss,threads,2,400000,100000,4,bf,1603979967,1603979967,0.233580
ompss,threads,2,400000,100000,8,bf,1603979982,1603979983,0.236434
ompss,scheduler,2,400000,100000,1,bf,1603979990,1603979991,0.472110
ompss,scheduler,2,400000,100000,1,wf,1603979998,1603979999,0.472710
ompss,size,3,100000,100000,1,bf,1603980002,1603980002,0.118613
ompss,size,3,200000,100000,1,bf,1603980006,1603980006,0.236691
ompss,size,3,400000,100000,1,bf,1603980014,1603980014,0.470802
ompss,block,3,400000,100000,1,bf,1603980022,1603980022,0.472773
ompss,block,3,400000,200000,1,bf,1603980030,1603980030,0.471688
ompss,block,3,400000,400000,1,bf,1603980038,1603980038,0.469917
ompss,threads,3,400000,100000,1,bf,1603980046,1603980046,0.468773
ompss,threads,3,400000,100000,2,bf,1603980061,1603980061,0.262458
ompss,threads,3,400000,100000,4,bf,1603980076,1603980076,0.233618
ompss,threads,3,400000,100000,8,bf,1603980091,1603980092,0.236178
ompss,scheduler,3,400000,100000,1,bf,1603980099,1603980100,0.471145
ompss,scheduler,3,400000,100000,1,wf,1603980107,1603980108,0.469943
ompss,size,4,100000,100000,1,bf,1603980111,1603980111,0.118593
ompss,size,4,200000,100000,1,bf,1603980115,1603980115,0.234134
ompss,size,4,400000,100000,1,bf,1603980123,1603980123,0.468706
ompss,block,4,400000,100000,1,bf,1603980131,1603980131,0.471739
ompss,block,4,400000,200000,1,bf,1603980139,1603980139,0.473152
ompss,block,4,400000,400000,1,bf,1603980147,1603980147,0.472496
ompss,threads,4,400000,100000,1,bf,1603980155,1603980155,0.471022
ompss,threads,4,400000,100000,2,bf,1603980170,1603980170,0.264271
ompss,threads,4,400000,100000,4,bf,1603980185,1603980185,0.233996
ompss,threads,4,400000,100000,8,bf,1603980200,1603980201,0.236329
ompss,scheduler,4,400000,100000,1,bf,1603980208,1603980209,0.473465
ompss,scheduler,4,400000,100000,1,wf,1603980216,1603980217,0.473941
ompss,size,5,100000,100000,1,bf,1603980219,1603980220,0.117323
ompss,size,5,200000,100000,1,bf,1603980224,1603980224,0.234776
ompss,size,5,400000,100000,1,bf,1603980232,1603980232,0.472393
ompss,block,5,400000,100000,1,bf,1603980240,1603980240,0.472129
ompss,block,5,400000,200000,1,bf,1603980248,1603980248,0.472634
ompss,block,5,400000,400000,1,bf,1603980256,1603980256,0.472185
ompss,threads,5,400000,100000,1,bf,1603980264,1603980264,0.470071
ompss,threads,5,400000,100000,2,bf,1603980279,1603980279,0.263810
ompss,threads,5,400000,100000,4,bf,1603980294,1603980294,0.233727
ompss,threads,5,400000,100000,8,bf,1603980309,1603980309,0.242752
ompss,scheduler,5,400000,100000,1,bf,1603980317,1603980317,0.469753
ompss,scheduler,5,400000,100000,1,wf,1603980325,1603980325,0.471885
ompss,size,6,100000,100000,1,bf,1603980328,1603980328,0.118749
ompss,size,6,200000,100000,1,bf,1603980333,1603980333,0.235457
ompss,size,6,400000,100000,1,bf,1603980340,1603980341,0.470225
ompss,block,6,400000,100000,1,bf,1603980348,1603980349,0.470463
ompss,block,6,400000,200000,1,bf,1603980356,1603980357,0.468870
ompss,block,6,400000,400000,1,bf,1603980364,1603980365,0.473492
ompss,threads,6,400000,100000,1,bf,1603980373,1603980373,0.470801
ompss,threads,6,400000,100000,2,bf,1603980387,1603980388,0.264130
ompss,threads,6,400000,100000,4,bf,1603980403,1603980403,0.233552
ompss,threads,6,400000,100000,8,bf,1603980418,1603980418,0.236300
ompss,scheduler,6,400000,100000,1,bf,1603980426,1603980426,0.470820
ompss,scheduler,6,400000,100000,1,wf,1603980434,1603980434,0.470601
ompss,size,7,100000,100000,1,bf,1603980437,1603980437,0.117355
ompss,size,7,200000,100000,1,bf,1603980442,1603980442,0.234823
ompss,size,7,400000,100000,1,bf,1603980449,1603980450,0.468927
ompss,block,7,400000,100000,1,bf,1603980457,1603980458,0.472210
ompss,block,7,400000,200000,1,bf,1603980465,1603980466,0.469841
ompss,block,7,400000,400000,1,bf,1603980473,1603980474,0.474298
ompss,threads,7,400000,100000,1,bf,1603980481,1603980482,0.472297
ompss,threads,7,400000,100000,2,bf,1603980496,1603980497,0.264128
ompss,threads,7,400000,100000,4,bf,1603980511,1603980512,0.233546
ompss,threads,7,400000,100000,8,bf,1603980527,1603980527,0.242730
ompss,scheduler,7,400000,100000,1,bf,1603980535,1603980535,0.468883
ompss,scheduler,7,400000,100000,1,wf,1603980543,1603980543,0.471572
ompss,size,8,100000,100000,1,bf,1603980546,1603980546,0.118120
ompss,size,8,200000,100000,1,bf,1603980550,1603980551,0.236567
ompss,size,8,400000,100000,1,bf,1603980558,1603980559,0.472623
ompss,block,8,400000,100000,1,bf,1603980566,1603980567,0.472479
ompss,block,8,400000,200000,1,bf,1603980574,1603980575,0.473271
ompss,block,8,400000,400000,1,bf,1603980582,1603980583,0.472759
ompss,threads,8,400000,100000,1,bf,1603980590,1603980591,0.473308
ompss,threads,8,400000,100000,2,bf,1603980605,1603980606,0.265355
ompss,threads,8,400000,100000,4,bf,1603980620,1603980621,0.233648
ompss,threads,8,400000,100000,8,bf,1603980636,1603980636,0.243149
ompss,scheduler,8,400000,100000,1,bf,1603980644,1603980644,0.469778
ompss,scheduler,8,400000,100000,1,wf,1603980652,1603980652,0.470471
ompss,size,9,100000,100000,1,bf,1603980655,1603980655,0.117922
ompss,size,9,200000,100000,1,bf,1603980659,1603980660,0.234590
ompss,size,9,400000,100000,1,bf,1603980667,1603980667,0.472655
ompss,block,9,400000,100000,1,bf,1603980675,1603980676,0.468949
ompss,block,9,400000,200000,1,bf,1603980683,1603980684,0.470229
ompss,block,9,400000,400000,1,bf,1603980691,1603980692,0.472813
ompss,threads,9,400000,100000,1,bf,1603980699,1603980700,0.472231
ompss,threads,9,400000,100000,2,bf,1603980714,1603980714,0.264104
ompss,threads,9,400000,100000,4,bf,1603980729,1603980729,0.233586
ompss,threads,9,400000,100000,8,bf,1603980745,1603980745,0.236385
ompss,scheduler,9,400000,100000,1,bf,1603980752,1603980753,0.471000
ompss,scheduler,9,400000,100000,1,wf,1603980761,1603980761,0.468463
ompss,size,10,100000,100000,1,bf,1603980764,1603980764,0.118464
ompss,size,10,200000,100000,1,bf,1603980768,1603980768,0.236506
ompss,size,10,400000,100000,1,bf,1603980776,1603980776,0.469550
ompss,block,10,400000,100000,1,bf,1603980784,1603980784,0.469602
ompss,block,10,400000,200000,1,bf,1603980792,1603980792,0.472842
ompss,block,10,400000,400000,1,bf,1603980800,1603980800,0.469657
ompss,threads,10,400000,100000,1,bf,1603980808,1603980808,0.471204
ompss,threads,10,400000,100000,2,bf,1603980823,1603980823,0.265301
ompss,threads,10,400000,100000,4,bf,1603980838,1603980838,0.233890
ompss,threads,10,400000,100000,8,bf,1603980854,1603980854,0.236140
ompss,scheduler,10,400000,100000,1,bf,1603980861,1603980862,0.469916
