ompss,size,1,64,16,1,bf,1603984105,1603984108,3.190570
ompss,size,1,32,16,1,bf,1603984109,1603984111,1.619573
ompss,size,1,16,16,1,bf,1603984112,1603984113,0.811566
ompss,block,1,64,64,1,bf,1603984114,1603984117,3.210593
ompss,block,1,64,32,1,bf,1603984118,1603984121,3.195999
ompss,block,1,64,16,1,bf,1603984122,1603984126,3.194333
ompss,threads,1,64,16,1,bf,1603984127,1603984130,3.190230
ompss,threads,1,64,16,2,bf,1603984131,1603984134,3.193989
ompss,threads,1,64,16,4,bf,1603984135,1603984138,3.205156
ompss,threads,1,64,16,8,bf,1603984140,1603984143,3.459788
ompss,scheduler,1,64,16,1,bf,1603984144,1603984147,3.190836
ompss,scheduler,1,64,16,1,wf,1603984148,1603984152,3.190215
ompss,size,2,64,16,1,bf,1603984153,1603984156,3.191037
ompss,size,2,32,16,1,bf,1603984157,1603984159,1.619484
ompss,size,2,16,16,1,bf,1603984160,1603984160,0.812539
ompss,block,2,64,64,1,bf,1603984161,1603984165,3.206903
ompss,block,2,64,32,1,bf,1603984166,1603984169,3.196210
ompss,block,2,64,16,1,bf,1603984170,1603984173,3.192920
ompss,threads,2,64,16,1,bf,1603984174,1603984177,3.191594
ompss,threads,2,64,16,2,bf,1603984178,1603984182,3.194040
ompss,threads,2,64,16,4,bf,1603984183,1603984186,3.206623
ompss,threads,2,64,16,8,bf,1603984187,1603984190,3.456980
ompss,scheduler,2,64,16,1,bf,1603984192,1603984195,3.193803
ompss,scheduler,2,64,16,1,wf,1603984196,1603984199,3.190035
ompss,size,3,64,16,1,bf,1603984200,1603984203,3.193014
ompss,size,3,32,16,1,bf,1603984204,1603984206,1.620225
ompss,size,3,16,16,1,bf,1603984207,1603984208,0.812308
ompss,block,3,64,64,1,bf,1603984209,1603984212,3.207583
ompss,block,3,64,32,1,bf,1603984213,1603984216,3.198818
ompss,block,3,64,16,1,bf,1603984217,1603984221,3.192017
ompss,threads,3,64,16,1,bf,1603984222,1603984225,3.199100
ompss,threads,3,64,16,2,bf,1603984226,1603984229,3.194502
ompss,threads,3,64,16,4,bf,1603984230,1603984233,3.208372
ompss,threads,3,64,16,8,bf,1603984234,1603984238,3.454675
ompss,scheduler,3,64,16,1,bf,1603984239,1603984242,3.191968
ompss,scheduler,3,64,16,1,wf,1603984243,1603984246,3.195499
ompss,size,4,64,16,1,bf,1603984248,1603984251,3.192477
ompss,size,4,32,16,1,bf,1603984252,1603984253,1.620232
ompss,size,4,16,16,1,bf,1603984254,1603984255,0.812140
ompss,block,4,64,64,1,bf,1603984256,1603984260,3.211880
ompss,block,4,64,32,1,bf,1603984261,1603984264,3.203589
ompss,block,4,64,16,1,bf,1603984265,1603984268,3.192307
ompss,threads,4,64,16,1,bf,1603984269,1603984272,3.195802
ompss,threads,4,64,16,2,bf,1603984273,1603984277,3.203434
ompss,threads,4,64,16,4,bf,1603984278,1603984281,3.208118
ompss,threads,4,64,16,8,bf,1603984282,1603984285,3.458494
ompss,scheduler,4,64,16,1,bf,1603984287,1603984290,3.193934
ompss,scheduler,4,64,16,1,wf,1603984291,1603984294,3.192442
ompss,size,5,64,16,1,bf,1603984295,1603984298,3.192753
ompss,size,5,32,16,1,bf,1603984299,1603984301,1.621242
ompss,size,5,16,16,1,bf,1603984302,1603984303,0.812369
ompss,block,5,64,64,1,bf,1603984304,1603984307,3.214057
ompss,block,5,64,32,1,bf,1603984308,1603984311,3.202511
ompss,block,5,64,16,1,bf,1603984312,1603984316,3.205853
ompss,threads,5,64,16,1,bf,1603984317,1603984320,3.196695
ompss,threads,5,64,16,2,bf,1603984321,1603984324,3.194663
ompss,threads,5,64,16,4,bf,1603984325,1603984328,3.207517
ompss,threads,5,64,16,8,bf,1603984329,1603984333,3.459346
ompss,scheduler,5,64,16,1,bf,1603984334,1603984337,3.191615
ompss,scheduler,5,64,16,1,wf,1603984338,1603984341,3.196974
ompss,size,6,64,16,1,bf,1603984343,1603984346,3.192927
ompss,size,6,32,16,1,bf,1603984347,1603984348,1.620134
ompss,size,6,16,16,1,bf,1603984349,1603984350,0.812255
ompss,block,6,64,64,1,bf,1603984351,1603984354,3.211470
ompss,block,6,64,32,1,bf,1603984356,1603984359,3.198649
ompss,block,6,64,16,1,bf,1603984360,1603984363,3.192462
ompss,threads,6,64,16,1,bf,1603984364,1603984367,3.194595
ompss,threads,6,64,16,2,bf,1603984368,1603984372,3.193990
ompss,threads,6,64,16,4,bf,1603984373,1603984376,3.210612
ompss,threads,6,64,16,8,bf,1603984377,1603984380,3.457934
ompss,scheduler,6,64,16,1,bf,1603984381,1603984385,3.193482
ompss,scheduler,6,64,16,1,wf,1603984386,1603984389,3.193050
ompss,size,7,64,16,1,bf,1603984390,1603984393,3.190547
ompss,size,7,32,16,1,bf,1603984394,1603984396,1.619053
ompss,size,7,16,16,1,bf,1603984397,1603984398,0.813306
ompss,block,7,64,64,1,bf,1603984399,1603984402,3.211275
ompss,block,7,64,32,1,bf,1603984403,1603984406,3.197893
ompss,block,7,64,16,1,bf,1603984407,1603984410,3.194295
ompss,threads,7,64,16,1,bf,1603984412,1603984415,3.192515
ompss,threads,7,64,16,2,bf,1603984416,1603984419,3.195450
ompss,threads,7,64,16,4,bf,1603984420,1603984423,3.205559
ompss,threads,7,64,16,8,bf,1603984424,1603984428,3.453232
